G187,北京南,青岛,12:45:00
G188,青岛,北京南,11:27:00
G19,北京南,上海虹桥,16:00:00
G190,青岛,北京南,12:14:00
G191,北京南,青岛,14:20:00
G192,青岛,北京南,12:32:00
G193,北京南,青岛,14:46:00
G194,青岛,北京南,14:30:00
G195,北京南,青岛,16:10:00
G196,青岛,北京南,16:00:00
G197,北京南,青岛,16:42:00
G198,青岛,北京南,17:11:00
G199,北京南,青岛,17:25:00
G2,上海虹桥,北京南,09:00:00
G20,上海虹桥,北京南,16:00:00
G200,青岛,北京南,18:35:00
G201,北京南,南京南,18:05:00
G202,南京南,北京南,06:52:00
G203,北京南,南京南,18:28:00
G204,南京南,北京南,07:25:00
G205,北京南,南京南,20:00:00
G206,南京南,北京南,19:30:00
G21,北京南,上海虹桥,17:00:00
G2101,长沙南,贵阳北,07:50:00
G2102,贵阳北,长沙南,07:42:00
G2103,长沙南,贵阳北,12:23:00
G2104,贵阳北,长沙南,12:04:00
G2105,长沙南,贵阳北,13:20:00
G2106,贵阳北,长沙南,16:17:00
G2107,长沙南,贵阳北,19:55:00
G2108,贵阳北,长沙南,17:13:00
G211,天津西,上海虹桥,09:31:00
G212,上海虹桥,天津西,08:38:00
G213,天津西,上海虹桥,10:44:00
G214,上海虹桥,天津西,14:54:00
G215,天津西,上海虹桥,14:38:00
G216,上海虹桥,天津西,16:38:00
G217,北京南,沈阳北,13:30:00
G218,沈阳北,北京南,08:00:00
G219,北京南,沈阳,08:00:00
G22,上海虹桥,北京南,17:00:00
G220,沈阳,北京南,13:30:00
G222,上海虹桥,青岛,07:05:00
G224,青岛,上海虹桥,06:55:00
G226,上海虹桥,青岛,14:05:00
G230,上海虹桥,青岛,09:08:00
G2302,温州南,贵阳北,10:23:00
G2304,贵阳北,温州南,08:30:00
G2306,温州南,贵阳北,08:10:00
G2308,贵阳北,温州南,09:17:00
G2312,温州南,长沙南,07:20:00
G2314,长沙南,温州南,13:30:00
G2316,温州南,长沙南,14:32:00
G2318,长沙南,温州南,08:45:00
G2322,温州南,南昌西,14:16:00
G2324,南昌西,温州南,09:49:00
G2326,温州南,南昌西,09:13:00
G2332,宁波,贵阳北,07:50:00
G2334,贵阳北,宁波,08:55:00
G2335,南京南,贵阳北,12:07:00
G2336,贵阳北,南京南,10:40:00
G234,上海虹桥,青岛,16:32:00
G2342,宁波,南宁东,09:08:00
G2344,南宁东,宁波,08:30:00
G2352,宁波,长沙南,07:55:00
G2354,长沙南,宁波,14:04:00
G2356,宁波,南昌西,14:43:00
G236,青岛,上海虹桥,16:23:00
G2362,宁波,贵阳北,10:47:00
G2364,贵阳北,宁波,07:30:00
G2365,上海虹桥,邵阳,07:12:00
G2366,邵阳,上海虹桥,15:33:00
G237,北京南,沈阳,14:30:00
G238,沈阳,北京南,10:00:00
G239,北京南,沈阳北,17:00:00
G240,沈阳北,北京南,12:30:00
G246,合肥南,青岛,06:40:00
G248,青岛,合肥南,13:24:00
G254,杭州东,青岛,07:00:00
G256,青岛,杭州东,14:36:00
G2602,太原南,沈阳北,07:43:00
G2608,秦皇岛,太原南,14:01:00
G261,北京南,六安,07:15:00
G262,合肥南,北京南,07:06:00
G263,北京南,合肥南,08:45:00
G264,合肥南,北京南,08:14:00
G265,北京南,黄山北,07:48:00
G266,六安,北京南,08:08:00
G267,北京南,合肥南,17:38:00
G269,北京南,合肥南,18:35:00
G27,北京南,福州,09:45:00
G270,黄山北,北京南,14:38:00
G272,合肥南,北京南,18:17:00
G28,福州,北京南,09:52:00
G282,杭州东,青岛,14:04:00
G284,青岛,杭州东,06:34:00
G29,北京南,合肥南,13:35:00
G2901,桂林北,深圳北,10:59:00
G2902,深圳北,桂林北,07:21:00
G2903,桂林北,深圳北,15:11:00
G2904,深圳北,桂林北,11:47:00
G2905,桂林北,深圳北,17:51:00
G2906,深圳北,桂林北,14:26:00
G2911,南宁东,深圳北,07:50:00
G2912,深圳北,南宁东,07:05:00
G2913,南宁东,深圳北,11:38:00
G2914,深圳北,南宁东,12:20:00
G2915,南宁东,深圳北,18:00:00
G2916,深圳北,南宁东,16:20:00
G2917,贵阳北,深圳北,14:25:00
G2918,深圳北,贵阳北,08:58:00
G292,天津,长沙南,10:58:00
G294,长沙南,天津,08:47:00
G297,济南西,上海虹桥,07:20:00
G298,上海虹桥,济南西,17:59:00
G3,北京南,上海虹桥,14:00:00
G30,合肥南,北京南,13:40:00
G301,北京南,福州,10:40:00
G303,北京南,福州,12:30:00
G307,北京西,成都东,08:30:00
G308,成都东,北京西,07:18:00
G309,北京西,重庆北,09:32:00
G31,北京南,杭州东,08:30:00
G310,重庆北,北京西,08:17:00
G312,广州南,成都东,06:30:00
G314,成都东,广州南,09:17:00
G32,杭州东,北京南,08:30:00
G323,北京南,厦门北,10:10:00
G325,北京南,厦门北,12:05:00
G329,天津西,福州,10:33:00
G331,北京南,济南西,18:18:00
G332,济南西,北京南,07:16:00
G333,北京南,济南西,19:52:00
G335,北京南,泰安,20:49:00
G336,济南西,北京南,07:45:00
G337,北京南,济南西,20:58:00
G338,泰安,北京南,08:05:00
G34,杭州东,北京南,07:10:00
G35,北京南,杭州东,15:10:00
G351,北京南,黄山北,15:25:00
G352,黄山北,北京南,08:00:00
G353,黄山北,福州,10:41:00
G354,福州,黄山北,07:15:00
G355,北京南,厦门北,08:40:00
G36,杭州东,北京南,09:05:00
G363,天津西,武汉,08:00:00
G364,武汉,天津西,08:03:00
G365,天津西,武汉,14:51:00
G366,武汉,天津西,14:30:00
G37,北京南,杭州东,16:05:00
G373,天津西,哈尔滨西,07:37:00
G374,哈尔滨西,天津西,16:51:00
G381,北京南,哈尔滨西,07:53:00
G382,哈尔滨西,北京南,16:22:00
G383,北京南,吉林,07:30:00
G384,吉林,北京南,16:00:00
G385,大连北,北京南,17:16:00
G387,北京南,大连北,08:25:00
G389,大连北,济南西,15:01:00
G39,北京南,杭州东,16:47:00
G393,北京南,哈尔滨西,15:05:00
G394,哈尔滨西,北京南,07:08:00
G395,北京南,丹东,09:05:00
G396,丹东,北京南,16:09:00
G397,北京南,丹东,13:55:00
G398,丹东,北京南,07:08:00
G399,北京南,长春,15:20:00
G4,上海虹桥,北京南,14:00:00
G40,杭州东,北京南,15:18:00
G400,长春,北京南,08:36:00
G401,北京西,贵阳北,07:05:00
G402,贵阳北,北京西,07:52:00
G403,北京西,贵阳北,11:43:00
G404,贵阳北,北京西,11:08:00
G41,北京南,杭州东,09:16:00
G412,上海虹桥,北京南,12:23:00
G42,杭州东,北京南,09:24:00
G421,北京西,南宁东,09:07:00
G422,南宁东,北京西,08:00:00
G423,石家庄,南宁,08:00:00
G424,南宁,石家庄,08:35:00
G429,北京西,郑州东,11:53:00
G43,北京南,杭州东,14:05:00
G430,郑州东,北京西,15:45:00
G431,武汉,南宁东,07:06:00
G432,南宁东,武汉,15:35:00
G44,杭州东,北京南,16:15:00
G45,北京南,江山,15:15:00
G452,徐州东,青岛北,06:41:00
G454,青岛,徐州东,18:46:00
G456,上海虹桥,荣成,06:12:00
G46,江山,北京南,08:12:00
G460,上海虹桥,烟台,12:17:00
G47,大连北,哈尔滨西,08:30:00
G471,北京南,烟台,07:10:00
G474,烟台,北京南,14:20:00
G475,北京南,荣成,15:36:00
G476,荣成,北京南,08:40:00
G48,哈尔滨西,大连北,08:28:00
G49,大连北,哈尔滨西,14:00:00
G5,北京南,上海虹桥,07:00:00
G50,哈尔滨西,大连北,14:00:00
G5003,上饶,南昌西,08:15:00
G5004,南昌西,上饶,19:07:00
G501,北京西,长沙南,07:10:00
G502,长沙南,北京西,07:43:00
G503,北京西,长沙南,14:38:00
G504,长沙南,北京西,14:30:00
G505,北京西,长沙南,15:40:00
G507,北京西,汉口,06:53:00
G508,汉口,北京西,07:10:00
G509,北京西,汉口,19:00:00
G51,天津西,宁波,07:00:00
G5105,上饶,福州,07:25:00
G5106,福州,上饶,19:42:00
G511,北京西,武汉,09:27:00
G512,汉口,北京西,09:20:00
G514,武汉,北京西,10:35:00
G516,宜昌东,北京西,10:40:00
G517,北京西,武汉,12:19:00
G518,汉口,北京西,12:45:00
G519,北京西,武汉,14:05:00
G52,宁波,天津西,13:51:00
G520,汉口,北京西,07:00:00
G521,北京西,汉口,15:23:00
G525,北京西,汉口,17:14:00
G5251,武夷山东,福州,11:41:00
G5253,武夷山北,福州,18:00:00
G5254,福州,武夷山东,18:25:00
G527,北京西,武汉,18:12:00
G528,武汉,北京西,17:57:00
G529,北京西,北海,07:26:00
G53,天津西,杭州东,15:43:00
G530,北海,北京西,07:05:00
G5301,武夷山北,厦门北,09:55:00
G5304,厦门北,武夷山北,14:04:00
G531,石家庄,深圳北,09:15:00
G535,长沙南,桂林,07:11:00
G536,桂林,长沙南,10:48:00
G5367,凯里南,贵阳北,10:00:00
G5368,贵阳北,凯里南,18:00:00
G5369,凯里南,贵阳北,07:55:00
G537,长沙南,桂林,14:35:00
G5370,贵阳北,凯里南,19:00:00
G538,桂林,长沙南,18:14:00
G54,杭州东,天津西,09:27:00
G541,郑州东,广州南,08:25:00
G542,广州南,郑州东,09:44:00
G546,广州南,郑州东,14:14:00
G547,郑州东,广州南,16:43:00
G55,北京南,福州,08:10:00
G551,漯河西,深圳北,08:00:00
G552,广州南,信阳东,09:33:00
G553,信阳东,广州南,15:30:00
G554,深圳北,漯河西,13:28:00
G555,北京西,宜昌东,12:51:00
G557,北京西,武汉,11:07:00
G558,武汉,北京西,18:14:00
G559,北京西,郑州东,09:13:00
G561,北京西,郑州,17:03:00
G562,郑州东,北京西,09:13:00
G565,北京西,郑州东,18:28:00
G566,郑州,北京西,12:38:00
G567,北京西,郑州东,19:16:00
G57,北京南,宁波,07:20:00
G570,郑州,北京西,18:05:00
G576,上海虹桥,长沙南,08:25:00
G578,长沙南,上海虹桥,13:30:00
G579,南京南,长沙南,08:02:00
G58,宁波,北京南,07:45:00
G580,长沙南,南京南,16:42:00
G582,宁波,武汉,15:38:00
G586,武汉,北京西,09:17:00
G59,北京南,宁波,13:45:00
G590,温州南,武汉,06:20:00
G592,汉口,温州南,12:37:00
G594,杭州东,武汉,08:04:00
G596,武汉,杭州东,14:25:00
G598,上海虹桥,汉口,07:55:00
G6,上海虹桥,北京南,07:00:00
G60,宁波,北京南,14:38:00
G6001,长沙南,深圳北,15:00:00
G6002,深圳北,长沙南,14:59:00
G601,北京西,太原南,07:21:00
G6011,长沙南,深圳北,07:00:00
G6012,深圳北,长沙南,07:10:00
G6013,长沙南,深圳北,07:30:00
G6014,深圳北,长沙南,17:50:00
G6015,长沙南,福田,07:50:00
G6016,深圳北,长沙南,11:08:00
G6017,长沙南,深圳北,10:08:00
G6018,福田,长沙南,11:56:00
G6019,长沙南,深圳北,10:55:00
G602,太原南,北京西,06:48:00
G6020,深圳北,长沙南,14:05:00
G6021,长沙南,深圳北,11:55:00
G6022,深圳北,长沙南,15:35:00
G6023,长沙南,福田,13:40:00
G6024,深圳北,长沙南,17:30:00
G6025,长沙南,深圳北,18:21:00
G6026,深圳北,长沙南,18:20:00
G6027,长沙南,深圳北,19:29:00
G6028,福田,长沙南,18:32:00
G6029,长沙南,深圳北,08:05:00
G603,北京西,太原南,10:10:00
G6030,深圳北,长沙南,09:25:00
G6031,长沙南,深圳北,15:51:00
G6032,深圳北,长沙南,09:09:00
G6033,岳阳东,深圳北,17:17:00
G6034,深圳北,岳阳东,11:55:00
G605,北京西,永济北,10:28:00
G606,太原南,北京西,08:05:00
G607,北京西,太原南,11:14:00
G6072,深圳北,永州,08:07:00
G6074,永州,深圳北,13:20:00
G609,北京西,太原南,11:33:00
G6101,长沙南,广州南,07:06:00
G6102,广州南,长沙南,07:06:00
G6103,长沙南,广州南,07:17:00
G6105,长沙南,广州南,07:40:00
G611,北京西,太原南,12:39:00
G6110,广州南,长沙南,15:20:00
G6111,长沙南,广州南,13:35:00
G6112,广州南,长沙南,16:52:00
G6116,广州南,长沙南,19:48:00
G6117,长沙南,广州南,17:54:00
G6118,广州南,长沙南,19:54:00
G6119,长沙南,广州南,19:00:00
G612,太原南,北京西,11:43:00
G6120,广州南,长沙南,20:40:00
G6121,长沙南,广州南,21:05:00
G6122,广州南,长沙南,21:00:00
G613,北京西,太原南,14:10:00
G6131,岳阳东,广州南,11:08:00
G6132,广州南,岳阳东,07:22:00
G614,太原南,北京西,13:46:00
G6142,深圳北,怀化南,08:20:00
G6144,怀化南,深圳北,18:25:00
G6146,深圳北,怀化南,14:10:00
G6148,怀化南,深圳北,08:58:00
G615,北京西,太原南,15:06:00
G6152,广州南,怀化南,16:42:00
G6154,怀化南,广州南,10:50:00
G6160,深圳北,怀化南,16:37:00
G6162,怀化南,深圳北,10:20:00
G6164,深圳北,怀化南,07:48:00
G6166,怀化南,深圳北,13:25:00
G617,北京西,太原南,16:58:00
G618,太原南,北京西,14:58:00
G620,太原南,北京西,15:25:00
G6201,广州南,深圳北,07:00:00
G6202,深圳北,广州南,08:31:00
G6203,广州南,深圳北,07:15:00
G6204,深圳北,广州南,09:55:00
G6205,广州南,深圳北,07:20:00
G6207,广州南,深圳北,07:30:00
G6208,深圳北,广州南,09:50:00
G6209,广州南,深圳北,08:53:00
G621,北京西,太原南,18:07:00
G6211,广州南,深圳北,08:23:00
G6212,深圳北,广州南,12:10:00
G6213,广州南,深圳北,09:35:00
G6214,深圳北,广州南,10:38:00
G6215,广州南,深圳北,11:23:00
G6216,深圳北,广州南,12:15:00
G6218,深圳北,广州南,07:58:00
G6219,广州南,深圳北,10:55:00
G622,太原南,北京西,16:50:00
G6221,广州南,深圳北,10:27:00
G6222,深圳北,广州南,14:20:00
G6223,广州南,深圳北,10:50:00
G6224,深圳北,广州南,09:04:00
G6225,广州南,深圳北,22:25:00
G6227,广州南,深圳北,21:10:00
G6229,广州南,深圳北,11:48:00
G623,北京西,太原南,18:45:00
G6230,深圳北,广州南,14:36:00
G6231,广州南,深圳北,13:12:00
G6234,深圳北,广州南,10:50:00
G6236,深圳北,广州南,18:13:00
G6237,广州南,深圳北,18:16:00
G624,太原南,北京西,18:00:00
G6240,深圳北,广州南,19:03:00
G6241,广州南,深圳北,15:35:00
G6242,深圳北,广州南,19:17:00
G6246,深圳北,广州南,20:05:00
G6248,深圳北,广州南,16:52:00
G625,北京西,太原南,20:05:00
G6250,深圳北,广州南,20:46:00
G6251,广州南,深圳北,15:55:00
G6252,深圳北,广州南,21:15:00
G6253,广州南,深圳北,07:40:00
G6254,深圳北,广州南,20:40:00
G6255,广州南,深圳北,20:16:00
G6258,深圳北,广州南,18:37:00
G626,太原南,北京西,18:50:00
G6260,深圳北,广州南,22:22:00
G6270,石家庄,天津西,20:05:00
G6271,天津西,邯郸东,06:47:00
G6272,邯郸东,秦皇岛,09:55:00
G6274,秦皇岛,邯郸东,15:08:00
G6276,邯郸东,天津西,20:24:00
G6284,邯郸东,秦皇岛,08:15:00
G6286,秦皇岛,邯郸东,13:50:00
G6288,邯郸东,天津西,18:28:00
G6289,天津西,秦皇岛,06:10:00
G6290,秦皇岛,邯郸东,08:00:00
G6292,邯郸东,天津西,12:45:00
G6293,天津西,石家庄,16:18:00
G6301,广州南,潮汕,07:46:00
G6303,潮汕,广州南,11:10:00
G6305,广州南,潮汕,09:00:00
G6307,潮汕,广州南,12:20:00
G6309,广州南,潮汕,15:41:00
G631,南昌西,广州南,07:53:00
G6311,潮汕,广州南,19:11:00
G6313,广州南,潮汕,14:33:00
G6315,潮汕,广州南,17:45:00
G6317,广州南,潮汕,07:05:00
G6319,潮汕,广州南,10:15:00
G632,广州南,南昌西,13:14:00
G6321,广州南,潮汕,13:49:00
G6323,潮汕,广州南,17:10:00
G6325,广州南,潮汕,10:12:00
G6327,潮汕,广州南,13:49:00
G6329,广州南,潮汕,17:10:00
G633,南昌西,深圳北,10:24:00
G6331,潮汕,广州南,20:46:00
G634,深圳北,南昌西,16:32:00
G635,合肥南,广州南,14:12:00
G636,广州南,合肥南,09:12:00
G637,南昌西,深圳北,07:31:00
G638,深圳北,南昌西,18:32:00
G64,温州南,济南西,15:10:00
G6402,怀化南,长沙南,08:30:00
G6403,长沙南,怀化南,07:00:00
G6404,怀化南,长沙南,11:18:00
G6405,长沙南,怀化南,08:43:00
G6406,怀化南,长沙南,12:35:00
G6407,长沙南,怀化南,09:10:00
G6408,怀化南,长沙南,14:07:00
G6409,长沙南,怀化南,10:31:00
G6410,怀化南,长沙南,18:45:00
G6411,长沙南,怀化南,16:27:00
G6412,怀化南,长沙南,16:55:00
G6413,长沙南,怀化南,14:47:00
G6414,怀化南,长沙南,20:10:00
G6415,长沙南,怀化南,16:13:00
G6416,怀化南,长沙南,20:22:00
G6417,长沙南,怀化南,19:00:00
G6418,怀化南,长沙南,21:45:00
G6419,长沙南,怀化南,08:05:00
G6451,长沙南,邵阳,07:07:00
G6452,邵阳,长沙南,09:10:00
G6453,长沙南,邵阳,11:15:00
G6454,邵阳,长沙南,13:30:00
G6455,长沙南,邵阳,15:40:00
G6456,邵阳,长沙南,18:00:00
G6457,长沙南,邵阳,20:05:00
G6486,深圳北,邵阳,08:47:00
G6488,邵阳,深圳北,14:50:00
G65,北京西,广州南,10:33:00
G6501,广州南,福田,07:25:00
G6502,福田,广州南,07:03:00
G6503,广州南,福田,08:42:00
G6504,福田,广州南,08:38:00
G6506,福田,广州南,10:00:00
G6507,广州南,福田,08:30:00
G6508,福田,广州南,10:10:00
G6510,福田,广州南,10:43:00
G6511,广州南,福田,09:22:00
G6512,福田,广州南,11:15:00
G6513,广州南,福田,10:02:00
G6514,福田,广州南,11:02:00
G6515,广州南,福田,09:51:00
G6516,福田,广州南,11:48:00
G6517,广州南,福田,10:38:00
G6518,福田,广州南,12:15:00
G6519,广州南,福田,11:12:00
G6520,福田,广州南,12:33:00
G6521,广州南,福田,11:17:00
G6522,福田,广州南,13:06:00
G6523,广州南,福田,12:00:00
G6524,福田,广州南,13:35:00
G6525,广州南,福田,12:10:00
G6526,福田,广州南,14:36:00
G6527,广州南,福田,13:22:00
G6528,福田,广州南,15:34:00
G6529,广州南,福田,13:54:00
G6530,福田,广州南,16:31:00
G6531,广州南,福田,14:13:00
G6532,福田,广州南,17:30:00
G6533,广州南,福田,14:48:00
G6534,福田,广州南,17:55:00
G6535,广州南,福田,16:00:00
G6536,福田,广州南,19:00:00
G6537,广州南,福田,16:45:00
G6538,福田,广州南,20:05:00
G6539,广州南,福田,17:41:00
G6540,福田,广州南,20:19:00
G6541,广州南,福田,18:50:00
G6542,福田,广州南,21:18:00
G6543,广州南,福田,19:10:00
G6544,福田,广州南,20:13:00
G6545,广州南,福田,20:11:00
G6546,福田,广州南,22:40:00
G6547,广州南,福田,19:00:00
G6549,广州南,福田,21:32:00
G6601,安阳东,郑州东,13:17:00
G67,北京西,广州南,12:13:00
G6701,北京西,石家庄,10:50:00
G6703,北京西,石家庄,12:44:00
G6704,石家庄,北京西,06:11:00
G6705,北京西,石家庄,18:39:00
G6706,石家庄,北京西,07:39:00
G6707,北京西,石家庄,19:22:00
G6709,北京西,石家庄,21:58:00
G6710,石家庄,北京西,20:49:00
G6712,石家庄,北京西,12:29:00
G6713,北京西,石家庄,21:40:00
G6714,石家庄,北京西,21:05:00
G6718,石家庄,北京西,06:35:00
G6731,北京西,邯郸东,06:42:00
G6732,邯郸东,北京西,08:09:00
G6733,北京西,邯郸东,14:25:00
G6734,邯郸东,北京西,09:30:00
G6735,北京西,邯郸东,20:46:00
G6736,邯郸东,北京西,16:54:00
G6741,北京西,邯郸东,10:15:00
G6742,邯郸东,北京西,13:30:00
G6743,北京西,邯郸东,16:35:00
G6744,邯郸东,北京西,19:11:00
G6745,北京西,石家庄,21:05:00
G6746,邢台东,北京西,07:52:00
G6751,石家庄,邯郸东,06:50:00
G6752,邯郸东,石家庄,23:12:00
G6755,石家庄,邢台东,07:03:00
G676,上海虹桥,武汉,08:32:00
G6781,天津西,唐山,08:42:00
G6782,唐山,天津,09:58:00
G69,北京西,广州南,13:05:00
G7,北京南,上海虹桥,19:00:00
G7001,南京,上海,07:00:00
G7002,上海,南京,07:00:00
G7003,南京,上海,08:00:00
G7004,上海,南京,08:00:00
G7005,南京,上海,09:00:00
G7006,上海,南京,09:00:00
G7007,南京,上海,10:00:00
G7008,上海,南京,10:00:00
G7009,南京,上海,11:00:00
G701,大连北,哈尔滨西,06:03:00
G7010,上海,南京,11:00:00
G7011,南京,上海,12:00:00
G7012,上海,南京,12:00:00
G7013,南京,上海,13:00:00
G7014,上海,南京,13:00:00
G7015,南京,上海,14:00:00
G7016,上海,南京,14:00:00
G7017,南京,上海,15:00:00
G7019,南京,上海,16:00:00
G702,哈尔滨西,大连北,06:16:00
G7020,上海,南京,16:00:00
G7021,南京,上海,17:00:00
G7022,上海,南京,17:00:00
G7023,南京,上海,18:00:00
G7024,上海,南京,18:00:00
G7025,南京,上海,19:00:00
G7026,上海,南京,19:00:00
G7027,南京,上海,20:00:00
G7028,上海,南京,20:00:00
G7029,南京,上海,05:49:00
G703,大连北,哈尔滨西,06:46:00
G7030,上海,南京,20:59:00
G7031,南京南,上海,05:54:00
G7032,上海,南京,06:18:00
G7033,南京,上海,06:06:00
G7034,上海,南京,07:05:00
G7035,南京,上海,06:31:00
G7036,上海,南京,08:10:00
G7037,南京,上海,06:44:00
G7038,上海,南京,09:05:00
G7039,南京,上海,07:14:00
G704,哈尔滨西,大连北,06:50:00
G7040,上海,南京,09:48:00
G7041,南京南,上海,07:24:00
G7042,上海,南京,10:09:00
G7044,上海,南京,10:46:00
G7045,南京,上海,09:29:00
G7046,上海,南京,12:20:00
G7047,南京,上海,10:05:00
G7048,上海,南京,12:25:00
G7049,南京,上海,11:40:00
G705,大连北,哈尔滨西,07:31:00
G7050,上海,南京,14:30:00
G7051,南京,上海,12:09:00
G7052,上海,南京,15:39:00
G7053,南京,上海,13:10:00
G7055,南京,上海,13:54:00
G7056,上海,南京,17:28:00
G7057,南京,上海,14:27:00
G7058,上海,南京,18:13:00
G7059,南京,上海,15:05:00
G706,哈尔滨西,大连北,07:29:00
G7060,上海,南京南,18:42:00
G7061,南京,上海,15:48:00
G7062,上海,南京,19:32:00
G7063,南京,上海,16:17:00
G7065,南京,上海,18:21:00
G7066,上海,南京,20:08:00
G7067,南京,上海,19:41:00
G7068,上海,南京,20:19:00
G7069,南京,上海,20:41:00
G707,大连北,哈尔滨西,09:11:00
G7070,上海,南京南,20:40:00
G7076,上海,安庆,06:23:00
G708,哈尔滨西,大连北,07:56:00
G7082,安庆,上海,11:07:00
G7084,上海,安庆,08:32:00
G709,大连北,哈尔滨西,09:43:00
G7097,南京,上海,18:40:00
G7098,上海,南京,21:43:00
G71,北京西,深圳北,07:40:00
G710,哈尔滨西,大连北,09:07:00
G7101,南京,上海虹桥,06:11:00
G7102,上海虹桥,南京,07:20:00
G7103,南京,上海虹桥,07:25:00
G7104,上海虹桥,南京,08:54:00
G7105,南京,上海虹桥,08:38:00
G7106,上海虹桥,南京,11:05:00
G7107,南京南,上海虹桥,08:58:00
G7108,上海虹桥,南京,11:40:00
G7109,南京,上海虹桥,10:25:00
G711,大连北,哈尔滨西,11:05:00
G7110,上海虹桥,南京,12:46:00
G7111,南京,上海虹桥,11:05:00
G7112,上海虹桥,南京,13:10:00
G7113,南京,上海虹桥,11:48:00
G7114,上海虹桥,南京,14:07:00
G7115,南京,上海虹桥,13:30:00
G7116,上海虹桥,南京,16:14:00
G7117,南京,上海虹桥,14:42:00
G7118,上海虹桥,南京,17:18:00
G7119,南京,上海虹桥,16:23:00
G712,哈尔滨西,大连北,10:28:00
G7120,上海虹桥,南京,18:09:00
G7121,南京,上海虹桥,16:52:00
G7122,上海虹桥,南京南,19:03:00
G7123,南京,上海虹桥,18:34:00
G7124,上海虹桥,南京,19:29:00
G7125,南京,上海虹桥,19:48:00
G7126,上海虹桥,南京南,20:32:00
G7128,上海虹桥,南京,21:10:00
G713,大连北,哈尔滨西,11:36:00
G7132,上海虹桥,安庆,09:32:00
G7136,上海虹桥,安庆,10:30:00
G714,哈尔滨西,大连北,11:28:00
G7142,安庆,上海虹桥,13:16:00
G7146,安庆,上海虹桥,13:49:00
G715,大连北,哈尔滨西,12:23:00
G7158,六安,上海虹桥,16:15:00
G716,哈尔滨西,大连北,12:16:00
G7167,蚌埠南,上海虹桥,07:18:00
G7169,蚌埠南,南京南,09:57:00
G717,大连北,哈尔滨西,12:39:00
G7170,南京南,蚌埠南,21:20:00
G7177,南京南,上海虹桥,07:50:00
G718,哈尔滨西,大连北,12:46:00
G719,大连北,哈尔滨西,14:16:00
G72,深圳北,北京西,07:53:00
G720,哈尔滨西,大连北,14:31:00
G7201,无锡,上海,10:30:00
G7202,上海,无锡,09:19:00
G7203,无锡,上海,20:14:00
G7204,上海,无锡,18:52:00
G7205,苏州,上海,09:24:00
G7206,上海,苏州,08:26:00
G7207,苏州,上海,18:20:00
G7208,上海,苏州,17:22:00
G7209,苏州,上海,07:27:00
G721,大连北,哈尔滨西,15:32:00
G7210,上海,苏州,22:13:00
G7211,苏州,上海,06:43:00
G7212,上海,苏州,22:41:00
G722,哈尔滨西,大连北,15:43:00
G7221,淮南东,上海,08:07:00
G723,大连北,哈尔滨西,16:10:00
G7232,上海,六安,08:15:00
G7234,六安,上海,12:20:00
G724,哈尔滨西,大连北,16:08:00
G7244,上海,合肥南,12:11:00
G7246,合肥南,上海,15:23:00
G7248,上海,合肥南,13:16:00
G725,大连北,哈尔滨西,16:50:00
G7250,合肥南,上海,16:42:00
G7252,上海,合肥南,15:44:00
G7254,合肥南,上海,19:04:00
G726,哈尔滨西,大连北,17:00:00
G7260,上海,合肥南,19:15:00
G7267,淮南东,上海,15:35:00
G7268,上海,淮南东,08:05:00
G727,大连北,哈尔滨西,17:46:00
G7272,上海,合肥南,16:49:00
G7275,淮南东,上海,18:50:00
G7276,上海,淮南东,14:12:00
G728,哈尔滨西,大连北,17:47:00
G729,大连北,哈尔滨西,18:22:00
G7296,上海,徐州东,12:40:00
G7298,上海,徐州东,19:51:00
G730,哈尔滨西,大连北,18:28:00
G7309,上海虹桥,杭州,16:31:00
G731,大连北,哈尔滨西,19:12:00
G7312,杭州,上海虹桥,18:00:00
G732,哈尔滨西,大连北,19:08:00
G7334,温州南,上海虹桥,11:31:00
G7335,上海虹桥,苍南,12:30:00
G7337,上海虹桥,苍南,15:32:00
G7340,温州南,上海虹桥,18:37:00
G7341,杭州东,苍南,06:58:00
G7342,苍南,杭州东,20:47:00
G7343,上海虹桥,苍南,19:04:00
G7344,苍南,上海虹桥,06:56:00
G7350,苍南,南京南,17:36:00
G7355,南京,衢州,07:35:00
G7356,衢州,常州,12:16:00
G7361,杭州东,江山,06:00:00
G7369,杭州东,衢州,06:37:00
G7372,江山,合肥南,06:31:00
G7374,合肥南,江山,14:52:00
G7379,杭州东,衢州,11:39:00
G7380,衢州,杭州东,13:56:00
G7381,上海虹桥,衢州,19:15:00
G7382,衢州,上海虹桥,06:24:00
G7383,上海虹桥,衢州,20:32:00
G7384,衢州,杭州东,21:15:00
G7388,合肥南,衢州,14:35:00
G7395,上海虹桥,南京南,07:27:00
G7397,南京南,上海虹桥,18:14:00
G74,深圳北,郑州东,08:42:00
G7402,黄山北,蚌埠南,07:25:00
G7403,蚌埠南,黄山北,10:38:00
G7413,合肥南,黄山北,07:50:00
G7414,黄山北,合肥南,09:53:00
G7417,合肥南,黄山北,13:05:00
G7418,黄山北,合肥南,15:33:00
G7419,合肥南,黄山北,16:52:00
G7420,黄山北,合肥南,19:00:00
G7421,合肥南,黄山北,18:15:00
G7422,黄山北,合肥南,21:05:00
G7423,合肥南,黄山北,19:05:00
G7434,合肥南,淮南东,07:00:00
G75,郑州东,深圳北,14:30:00
G7501,上海虹桥,苍南,06:50:00
